PassengerId,HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,Cabin_1,Cabin_2,Cabin_3,kfold
4762_01,Mars,True,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,0.0,0.0,True,F,968,P,2
6934_01,Mars,False,TRAPPIST-1e,47.0,False,160.0,0.0,1232.0,36.0,0.0,True,F,1436,P,2
6837_01,Mars,True,TRAPPIST-1e,43.0,False,0.0,0.0,0.0,0.0,0.0,True,E,435,P,2
0504_05,Europa,True,55 Cancri e,18.0,False,0.0,0.0,0.0,0.0,0.0,True,B,19,S,2
3832_01,Earth,False,TRAPPIST-1e,40.0,False,1387.0,614.0,1564.0,5.0,0.0,False,G,627,P,2
1715_01,Earth,True,TRAPPIST-1e,17.0,False,0.0,0.0,0.0,0.0,0.0,False,G,266,S,2
8000_01,Earth,False,TRAPPIST-1e,0.0,False,0.0,0.0,,0.0,0.0,True,G,1292,S,2
1325_03,Earth,True,TRAPPIST-1e,42.0,False,0.0,0.0,0.0,0.0,0.0,True,E,97,S,2
5380_01,Mars,False,TRAPPIST-1e,36.0,False,386.0,0.0,756.0,6.0,0.0,False,F,1104,P,2
1695_01,Earth,False,TRAPPIST-1e,26.0,False,324.0,0.0,201.0,2.0,256.0,False,G,264,S,2
6149_01,Earth,,TRAPPIST-1e,15.0,False,1682.0,103.0,0.0,0.0,3.0,True,G,995,S,2
0718_01,Earth,False,TRAPPIST-1e,21.0,False,521.0,0.0,4.0,261.0,1.0,False,E,43,P,2
8138_01,Earth,True,55 Cancri e,20.0,False,0.0,0.0,0.0,0.0,0.0,False,G,1315,P,2
1507_01,Earth,False,TRAPPIST-1e,43.0,False,0.0,0.0,1217.0,2.0,0.0,True,F,289,S,2
3856_01,Earth,False,,23.0,False,339.0,754.0,7.0,0.0,0.0,True,F,726,S,2
3025_02,Earth,False,TRAPPIST-1e,43.0,False,45.0,8.0,0.0,607.0,44.0,False,G,477,S,2
6784_02,Earth,False,TRAPPIST-1e,49.0,False,0.0,366.0,0.0,0.0,401.0,True,G,1102,S,2
0389_01,Earth,False,TRAPPIST-1e,18.0,False,391.0,44.0,356.0,0.0,0.0,False,E,23,P,2
7777_01,Earth,True,PSO J318.5-22,21.0,False,0.0,0.0,0.0,0.0,0.0,True,G,1249,P,2
8541_01,Mars,False,TRAPPIST-1e,45.0,True,1093.0,950.0,341.0,0.0,0.0,False,D,266,P,2
3797_01,Europa,False,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,False,B,122,P,2
3552_01,Europa,False,55 Cancri e,50.0,False,4.0,217.0,0.0,2581.0,436.0,False,B,136,S,2
8482_01,Earth,True,55 Cancri e,47.0,False,0.0,0.0,0.0,0.0,0.0,False,G,1358,S,2
1161_02,Europa,False,55 Cancri e,19.0,False,0.0,1291.0,0.0,16139.0,687.0,False,B,48,S,2
2476_01,Earth,False,TRAPPIST-1e,35.0,,0.0,0.0,1.0,0.0,1264.0,False,F,512,P,2
2310_01,Europa,True,55 Cancri e,60.0,False,0.0,0.0,0.0,0.0,0.0,True,D,68,P,2
5585_02,Earth,False,TRAPPIST-1e,34.0,False,245.0,0.0,542.0,0.0,19.0,True,F,1158,P,2
6654_01,Earth,True,55 Cancri e,28.0,False,0.0,0.0,0.0,0.0,0.0,True,G,1086,S,2
3941_01,Earth,True,TRAPPIST-1e,55.0,False,0.0,0.0,0.0,0.0,0.0,False,G,643,P,2
6421_02,Europa,False,TRAPPIST-1e,29.0,False,0.0,577.0,0.0,5568.0,432.0,False,0,0,0,2
4896_01,Earth,False,TRAPPIST-1e,40.0,False,176.0,932.0,0.0,0.0,,False,F,992,P,2
6609_01,Mars,True,TRAPPIST-1e,17.0,False,0.0,0.0,0.0,0.0,0.0,False,E,420,P,2
2258_01,Earth,True,TRAPPIST-1e,46.0,False,,0.0,0.0,0.0,0.0,True,G,364,P,2
5885_05,Earth,True,55 Cancri e,23.0,False,0.0,0.0,0.0,0.0,0.0,True,G,954,S,2
1942_01,Earth,False,TRAPPIST-1e,47.0,False,0.0,444.0,328.0,56.0,,False,G,312,P,2
8901_01,Europa,True,TRAPPIST-1e,31.0,False,0.0,0.0,0.0,0.0,0.0,True,B,341,S,2
2347_05,Earth,True,55 Cancri e,15.0,False,0.0,0.0,0.0,0.0,0.0,True,G,377,P,2
1964_01,Europa,False,TRAPPIST-1e,63.0,False,,869.0,1.0,375.0,3377.0,False,C,74,S,2
3959_01,Earth,False,TRAPPIST-1e,21.0,False,0.0,80.0,255.0,0.0,5190.0,False,G,646,P,2
7518_01,Europa,True,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,True,B,246,P,2
2506_02,Europa,True,55 Cancri e,39.0,False,0.0,0.0,0.0,0.0,0.0,True,A,19,P,2
3645_05,Mars,True,TRAPPIST-1e,40.0,False,0.0,0.0,,0.0,,True,D,124,P,2
2961_01,Earth,False,TRAPPIST-1e,56.0,False,0.0,54.0,0.0,724.0,0.0,False,F,621,P,2
2367_01,Earth,False,TRAPPIST-1e,19.0,False,0.0,0.0,1.0,644.0,0.0,False,F,483,P,2
2856_01,Europa,False,55 Cancri e,38.0,False,0.0,896.0,0.0,,4168.0,False,C,108,S,2
6816_04,Earth,False,TRAPPIST-1e,10.0,False,0.0,0.0,0.0,0.0,0.0,True,G,1108,P,2
1908_01,Mars,False,TRAPPIST-1e,18.0,False,1218.0,0.0,34.0,1095.0,0.0,False,E,115,P,2
4591_01,Europa,True,55 Cancri e,34.0,False,0.0,0.0,0.0,0.0,0.0,True,E,287,P,2
2522_01,Mars,True,TRAPPIST-1e,20.0,,0.0,0.0,0.0,0.0,0.0,True,F,520,P,2
3750_01,Earth,False,TRAPPIST-1e,18.0,False,64.0,0.0,3.0,3440.0,5.0,False,F,775,P,2
2365_01,Europa,True,TRAPPIST-1e,50.0,False,0.0,0.0,,0.0,0.0,True,D,71,P,2
2627_01,Earth,False,PSO J318.5-22,40.0,,0.0,228.0,5.0,454.0,1.0,False,F,544,P,2
1588_02,Europa,False,55 Cancri e,35.0,False,0.0,17394.0,0.0,724.0,0.0,True,E,99,P,2
7604_02,Mars,,TRAPPIST-1e,23.0,False,463.0,0.0,658.0,0.0,0.0,False,F,1579,P,2
1976_03,Europa,True,55 Cancri e,26.0,True,0.0,0.0,0.0,0.0,0.0,True,B,82,S,2
2709_02,Mars,False,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,True,F,523,S,2
3775_02,Mars,True,TRAPPIST-1e,46.0,False,0.0,0.0,0.0,0.0,,True,F,712,S,2
7045_01,Mars,False,55 Cancri e,19.0,False,1043.0,0.0,138.0,0.0,0.0,False,D,222,P,2
8057_02,Europa,True,55 Cancri e,26.0,False,0.0,0.0,0.0,0.0,0.0,True,B,267,P,2
1897_01,Europa,False,55 Cancri e,39.0,False,0.0,10153.0,1.0,78.0,5063.0,True,C,72,S,2
1889_01,Earth,False,TRAPPIST-1e,22.0,False,0.0,0.0,22.0,0.0,702.0,False,F,378,P,2
1602_01,Earth,False,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,2681.0,55.0,False,F,307,S,2
1567_01,Europa,True,TRAPPIST-1e,37.0,False,0.0,0.0,0.0,0.0,0.0,True,B,53,P,2
1216_01,Earth,False,TRAPPIST-1e,20.0,False,65.0,905.0,0.0,0.0,0.0,True,G,182,P,2
1034_01,Earth,False,TRAPPIST-1e,31.0,False,0.0,0.0,0.0,675.0,213.0,False,G,155,P,2
5686_01,Mars,False,55 Cancri e,44.0,False,2267.0,0.0,107.0,0.0,0.0,False,0,0,0,2
7353_02,Europa,True,TRAPPIST-1e,46.0,False,0.0,0.0,0.0,0.0,0.0,True,C,269,S,2
0923_01,Europa,False,55 Cancri e,,False,0.0,7767.0,0.0,15.0,2453.0,True,C,38,S,2
0381_01,Europa,True,55 Cancri e,18.0,False,0.0,0.0,0.0,0.0,0.0,True,B,16,P,2
2512_01,Europa,False,55 Cancri e,33.0,False,0.0,8759.0,0.0,2788.0,4513.0,False,C,91,S,2
0873_01,Earth,False,TRAPPIST-1e,16.0,False,,0.0,32.0,2529.0,92.0,False,F,180,P,2
1178_01,Earth,False,TRAPPIST-1e,20.0,False,0.0,0.0,600.0,0.0,0.0,False,F,224,S,2
5161_01,Mars,True,55 Cancri e,41.0,False,0.0,0.0,0.0,0.0,0.0,True,D,156,S,2
1601_01,Earth,False,TRAPPIST-1e,37.0,False,22.0,5.0,0.0,747.0,0.0,False,G,255,P,2
9272_01,Earth,False,TRAPPIST-1e,26.0,False,240.0,242.0,510.0,0.0,0.0,True,G,1507,P,2
8816_03,Europa,True,55 Cancri e,15.0,False,0.0,0.0,0.0,0.0,0.0,True,B,340,S,2
7773_01,Earth,True,TRAPPIST-1e,15.0,False,0.0,0.0,0.0,0.0,0.0,True,G,1248,P,2
4137_01,Earth,False,55 Cancri e,39.0,False,664.0,0.0,0.0,40.0,0.0,False,F,778,S,2
3484_02,Earth,False,PSO J318.5-22,62.0,False,3.0,0.0,2908.0,0.0,0.0,True,F,718,P,2
7090_01,Earth,False,TRAPPIST-1e,15.0,False,0.0,610.0,267.0,,0.0,False,F,1469,P,2
1005_01,Earth,False,TRAPPIST-1e,20.0,False,0.0,0.0,4.0,9.0,773.0,False,G,156,S,2
1029_01,Mars,True,TRAPPIST-1e,30.0,False,0.0,0.0,0.0,0.0,0.0,True,F,212,P,2
7574_01,Europa,True,55 Cancri e,33.0,False,0.0,0.0,0.0,0.0,0.0,True,B,287,S,2
5256_01,Mars,False,TRAPPIST-1e,26.0,False,41.0,0.0,444.0,572.0,0.0,False,D,159,S,2
0056_01,Europa,False,TRAPPIST-1e,2.0,False,0.0,0.0,0.0,0.0,0.0,True,A,1,S,2
3292_02,Europa,False,55 Cancri e,52.0,False,13.0,6074.0,0.0,10385.0,299.0,False,0,0,0,2
6367_01,Mars,False,TRAPPIST-1e,30.0,True,1960.0,0.0,638.0,0.0,0.0,False,F,1215,S,2
6363_03,Earth,True,TRAPPIST-1e,9.0,False,0.0,0.0,0.0,,0.0,False,G,1026,P,2
5898_01,Earth,True,55 Cancri e,41.0,False,0.0,0.0,0.0,0.0,0.0,True,G,958,S,2
5876_03,Mars,True,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,True,F,1213,P,2
5201_01,Earth,,TRAPPIST-1e,21.0,False,1961.0,96.0,0.0,54.0,40.0,False,F,1060,P,2
2592_01,Mars,False,TRAPPIST-1e,29.0,True,803.0,0.0,0.0,58.0,0.0,False,D,75,P,2
3719_02,Mars,True,TRAPPIST-1e,45.0,False,0.0,0.0,0.0,0.0,0.0,True,F,704,S,2
7351_01,Europa,True,55 Cancri e,36.0,False,0.0,0.0,0.0,,0.0,True,D,221,S,2
3428_01,Europa,True,55 Cancri e,53.0,False,0.0,0.0,0.0,0.0,0.0,True,C,113,P,2
8619_01,Europa,False,TRAPPIST-1e,47.0,False,187.0,268.0,977.0,3441.0,236.0,False,E,566,S,2
5652_01,Earth,False,TRAPPIST-1e,24.0,False,215.0,0.0,0.0,0.0,350.0,False,F,1171,P,2
1457_01,Earth,False,TRAPPIST-1e,61.0,False,0.0,368.0,3.0,4422.0,0.0,False,E,110,S,2
3716_01,Earth,False,TRAPPIST-1e,18.0,False,18.0,2.0,1769.0,1.0,2.0,True,G,603,P,2
5714_01,Earth,False,TRAPPIST-1e,4.0,False,0.0,0.0,0.0,0.0,0.0,False,G,916,P,2
4002_01,Mars,True,TRAPPIST-1e,46.0,False,0.0,0.0,0.0,0.0,0.0,False,E,242,P,2
1619_01,Earth,True,TRAPPIST-1e,39.0,False,0.0,0.0,0.0,0.0,0.0,True,G,249,S,2
1892_02,Europa,False,TRAPPIST-1e,29.0,False,4.0,841.0,0.0,363.0,1107.0,True,0,0,0,2
2009_01,Europa,False,TRAPPIST-1e,31.0,False,0.0,0.0,0.0,0.0,0.0,False,B,59,P,2
8988_07,Earth,False,TRAPPIST-1e,53.0,False,0.0,1487.0,0.0,67.0,0.0,False,F,1741,S,2
5367_01,Europa,True,TRAPPIST-1e,4.0,False,0.0,0.0,0.0,0.0,0.0,True,C,209,S,2
3496_02,Mars,False,TRAPPIST-1e,27.0,False,542.0,0.0,1231.0,0.0,1.0,False,F,722,P,2
3742_02,Earth,True,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,True,G,607,P,2
5539_01,Europa,False,TRAPPIST-1e,26.0,False,0.0,1583.0,0.0,232.0,8040.0,False,B,187,P,2
6444_01,Earth,,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,False,G,1041,P,2
8589_01,Europa,False,55 Cancri e,26.0,False,6.0,728.0,0.0,1273.0,1116.0,False,D,267,P,2
2308_04,Europa,False,TRAPPIST-1e,67.0,False,0.0,4715.0,0.0,599.0,6.0,True,D,77,S,2
5039_02,Mars,True,TRAPPIST-1e,12.0,False,0.0,0.0,0.0,0.0,0.0,True,F,958,S,2
6464_01,Earth,False,PSO J318.5-22,18.0,False,22.0,0.0,20.0,596.0,5.0,False,F,1338,P,2
3001_02,Europa,False,55 Cancri e,33.0,False,0.0,1001.0,2280.0,,29.0,True,C,101,P,2
0445_01,Earth,False,TRAPPIST-1e,25.0,False,1352.0,0.0,0.0,24.0,799.0,False,F,80,S,2
9184_01,Earth,False,TRAPPIST-1e,28.0,False,0.0,7.0,6.0,0.0,482.0,False,G,1480,S,2
5561_03,Europa,False,TRAPPIST-1e,42.0,False,0.0,890.0,2929.0,352.0,4898.0,False,A,51,P,2
3521_02,Europa,True,TRAPPIST-1e,70.0,False,0.0,0.0,0.0,0.0,0.0,True,B,135,S,2
3519_02,Earth,True,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,True,G,577,P,2
3292_01,Europa,True,TRAPPIST-1e,52.0,False,0.0,0.0,0.0,0.0,0.0,True,B,121,S,2
6604_01,Europa,True,55 Cancri e,42.0,False,0.0,0.0,0.0,0.0,0.0,True,C,205,P,2
3774_01,Earth,False,TRAPPIST-1e,30.0,False,513.0,0.0,0.0,0.0,317.0,False,F,778,P,2
0245_01,Europa,False,55 Cancri e,46.0,False,0.0,3571.0,0.0,0.0,7.0,True,C,6,P,2
4831_01,Mars,True,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,True,F,984,P,2
1203_01,Europa,False,55 Cancri e,50.0,True,0.0,5473.0,0.0,703.0,6381.0,False,B,51,S,2
2130_01,Earth,False,PSO J318.5-22,13.0,False,0.0,2.0,480.0,10.0,176.0,False,F,421,P,2
6628_01,Earth,False,TRAPPIST-1e,29.0,False,0.0,0.0,272.0,394.0,50.0,False,F,1381,P,2
3967_01,Mars,False,TRAPPIST-1e,22.0,False,886.0,55.0,0.0,0.0,,False,F,819,P,2
8723_01,Earth,False,TRAPPIST-1e,38.0,False,32.0,1163.0,0.0,52.0,1935.0,False,F,1794,P,2
8860_03,Mars,True,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,True,F,1825,P,2
1984_01,Europa,False,55 Cancri e,37.0,False,0.0,3166.0,0.0,91.0,6.0,True,0,0,0,2
8552_01,Mars,False,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,False,E,545,P,2
7757_01,Europa,True,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,True,B,300,S,2
3728_01,Earth,True,PSO J318.5-22,16.0,False,0.0,0.0,0.0,0.0,0.0,True,G,612,S,2
1656_01,Earth,False,TRAPPIST-1e,17.0,False,1.0,160.0,37.0,0.0,,False,F,311,S,2
1849_01,Earth,False,TRAPPIST-1e,25.0,False,113.0,0.0,0.0,1282.0,0.0,False,F,367,P,2
6402_02,Earth,True,TRAPPIST-1e,8.0,False,0.0,0.0,0.0,0.0,0.0,False,G,1032,P,2
3339_01,Earth,True,TRAPPIST-1e,26.0,False,0.0,0.0,,0.0,0.0,False,G,530,S,2
4898_01,Earth,False,TRAPPIST-1e,28.0,False,647.0,1.0,32.0,71.0,140.0,True,F,933,S,2
0071_01,Earth,False,TRAPPIST-1e,17.0,False,16.0,2165.0,0.0,0.0,52.0,False,F,14,P,2
5058_03,Mars,True,TRAPPIST-1e,42.0,False,0.0,0.0,0.0,0.0,0.0,True,F,963,S,2
7937_02,Europa,True,55 Cancri e,30.0,False,0.0,0.0,0.0,0.0,0.0,True,D,229,S,2
7074_02,Earth,False,TRAPPIST-1e,24.0,False,0.0,,3.0,797.0,5.0,False,F,1352,S,2
2652_01,Earth,False,TRAPPIST-1e,22.0,False,0.0,0.0,670.0,0.0,32.0,True,F,513,S,2
4555_01,Earth,False,TRAPPIST-1e,21.0,False,29.0,27.0,47.0,694.0,11.0,False,G,743,S,2
5494_01,Earth,False,TRAPPIST-1e,22.0,False,658.0,0.0,0.0,161.0,3.0,True,F,1053,S,2
8714_01,Mars,False,TRAPPIST-1e,50.0,False,1584.0,0.0,36.0,104.0,0.0,True,D,270,P,2
5941_01,Earth,False,TRAPPIST-1e,,False,72.0,914.0,0.0,0.0,7.0,True,E,386,S,2
7538_01,Europa,False,TRAPPIST-1e,48.0,True,313.0,2864.0,0.0,0.0,12424.0,False,A,81,P,2
7208_01,Earth,False,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,True,G,1161,P,2
8815_01,Earth,False,55 Cancri e,20.0,False,0.0,0.0,0.0,335.0,957.0,False,F,1818,P,2
6625_02,Earth,False,55 Cancri e,15.0,False,3.0,854.0,23.0,0.0,0.0,False,F,1379,P,2
9185_01,Earth,False,TRAPPIST-1e,43.0,False,698.0,94.0,0.0,0.0,0.0,True,E,588,P,2
7292_01,Mars,False,55 Cancri e,21.0,False,,0.0,0.0,1.0,378.0,False,D,220,S,2
3085_01,Earth,,TRAPPIST-1e,73.0,False,0.0,0.0,0.0,153.0,556.0,False,G,504,P,2
3560_01,Mars,False,PSO J318.5-22,37.0,False,3.0,0.0,800.0,76.0,0.0,True,D,117,P,2
5594_01,Earth,False,TRAPPIST-1e,17.0,False,0.0,823.0,0.0,1168.0,14.0,False,F,1163,P,2
8495_01,Europa,False,55 Cancri e,37.0,False,18.0,4754.0,1.0,1254.0,2.0,True,C,283,P,2
6470_01,Earth,False,TRAPPIST-1e,19.0,False,14.0,614.0,0.0,160.0,0.0,False,E,432,S,2
3444_02,Europa,True,TRAPPIST-1e,16.0,False,0.0,0.0,0.0,0.0,0.0,True,B,131,S,2
2300_02,Europa,False,55 Cancri e,34.0,False,0.0,22.0,,3028.0,3768.0,False,C,81,P,2
0710_01,Mars,False,TRAPPIST-1e,23.0,False,1695.0,0.0,0.0,31.0,349.0,False,E,42,P,2
4034_01,Mars,True,TRAPPIST-1e,38.0,False,0.0,0.0,0.0,0.0,0.0,False,E,247,P,2
0313_03,Earth,False,55 Cancri e,49.0,False,331.0,0.0,0.0,318.0,0.0,True,F,68,P,2
3903_05,Earth,False,TRAPPIST-1e,56.0,False,967.0,0.0,0.0,3.0,0.0,False,F,804,P,2
4390_02,Mars,True,TRAPPIST-1e,44.0,False,0.0,0.0,0.0,0.0,0.0,True,F,903,P,2
1674_01,Earth,True,PSO J318.5-22,20.0,False,0.0,0.0,0.0,0.0,0.0,False,G,260,S,2
6220_01,Earth,False,PSO J318.5-22,42.0,False,0.0,168.0,0.0,113.0,461.0,False,F,1284,P,2
5133_07,Earth,False,TRAPPIST-1e,26.0,False,1528.0,1.0,0.0,0.0,0.0,False,F,1046,P,2
9004_01,Europa,True,55 Cancri e,20.0,False,0.0,0.0,0.0,0.0,0.0,True,B,292,P,2
4005_04,Earth,True,TRAPPIST-1e,12.0,False,0.0,0.0,0.0,0.0,0.0,False,0,0,0,2
4695_02,Mars,False,TRAPPIST-1e,21.0,False,3148.0,0.0,1.0,0.0,0.0,False,F,882,S,2
4661_07,Earth,False,TRAPPIST-1e,2.0,,0.0,0.0,0.0,0.0,0.0,False,G,757,P,2
1792_01,Mars,False,TRAPPIST-1e,73.0,False,27.0,2.0,71.0,1208.0,0.0,False,F,352,P,2
5944_01,Earth,True,PSO J318.5-22,32.0,False,0.0,0.0,0.0,0.0,0.0,True,G,969,S,2
3174_02,Mars,True,TRAPPIST-1e,38.0,False,0.0,0.0,0.0,0.0,0.0,True,F,660,P,2
0186_01,Earth,False,TRAPPIST-1e,25.0,False,62.0,0.0,0.0,0.0,956.0,False,G,28,P,2
9272_02,Earth,False,TRAPPIST-1e,21.0,False,86.0,3.0,149.0,208.0,329.0,False,F,1894,P,2
0192_02,Earth,False,TRAPPIST-1e,8.0,False,0.0,0.0,0.0,0.0,0.0,False,G,29,P,2
5207_02,Earth,False,TRAPPIST-1e,31.0,False,1364.0,0.0,0.0,0.0,21.0,False,F,998,S,2
3140_01,Mars,False,TRAPPIST-1e,26.0,False,912.0,0.0,43.0,0.0,0.0,False,E,206,S,2
4181_06,Europa,False,55 Cancri e,41.0,True,0.0,9463.0,0.0,1022.0,1562.0,True,C,133,P,2
5244_01,Mars,False,TRAPPIST-1e,38.0,False,218.0,0.0,586.0,770.0,0.0,False,F,1006,S,2
7069_02,Earth,True,55 Cancri e,,False,0.0,0.0,0.0,0.0,0.0,False,G,1159,S,2
6067_01,Earth,False,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,44.0,1721.0,False,G,984,P,2
8799_01,Earth,False,TRAPPIST-1e,19.0,False,0.0,0.0,855.0,11.0,42.0,True,G,1419,S,2
6443_06,Earth,False,TRAPPIST-1e,51.0,False,0.0,10.0,388.0,1380.0,0.0,False,G,1046,S,2
4131_01,Europa,True,TRAPPIST-1e,34.0,False,0.0,0.0,0.0,,0.0,True,C,147,S,2
0555_01,Europa,True,55 Cancri e,61.0,False,0.0,0.0,0.0,0.0,0.0,True,C,20,P,2
0664_01,Europa,False,TRAPPIST-1e,36.0,False,0.0,0.0,0.0,4507.0,5689.0,False,E,46,S,2
4256_02,Earth,True,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,False,G,698,P,2
4082_01,Mars,False,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,False,E,252,P,2
1978_01,,True,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,True,G,311,S,2
5430_01,Earth,True,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,False,G,873,P,2
2768_02,Earth,False,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,False,G,442,S,2
4978_01,Earth,False,TRAPPIST-1e,20.0,False,0.0,358.0,287.0,0.0,,False,F,1015,P,2
0915_01,Earth,False,TRAPPIST-1e,20.0,False,157.0,0.0,0.0,544.0,3.0,False,G,138,S,2
9074_06,Earth,False,55 Cancri e,5.0,False,0.0,0.0,0.0,0.0,0.0,True,G,1460,S,2
8503_03,Europa,True,55 Cancri e,18.0,False,0.0,0.0,0.0,0.0,0.0,True,B,279,P,2
5726_01,Europa,True,55 Cancri e,27.0,False,0.0,0.0,,0.0,0.0,True,B,192,P,2
3977_01,Earth,False,TRAPPIST-1e,19.0,False,46.0,0.0,675.0,0.0,0.0,True,E,241,P,2
4944_01,Europa,False,55 Cancri e,,False,269.0,2171.0,2.0,2.0,0.0,True,A,60,S,2
3488_02,Europa,False,TRAPPIST-1e,52.0,False,6.0,2333.0,11.0,1149.0,1.0,False,D,110,P,2
7367_01,Mars,False,TRAPPIST-1e,21.0,False,2611.0,0.0,103.0,4.0,0.0,False,D,234,P,2
0580_01,Earth,True,TRAPPIST-1e,49.0,False,0.0,0.0,0.0,0.0,0.0,True,G,87,P,2
8668_01,Mars,True,TRAPPIST-1e,6.0,False,0.0,0.0,0.0,0.0,0.0,True,F,1783,P,2
7428_01,Europa,False,TRAPPIST-1e,28.0,False,0.0,132.0,4.0,1915.0,0.0,False,A,79,P,2
1149_03,Earth,True,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,False,G,178,S,2
8862_01,Europa,False,55 Cancri e,34.0,False,0.0,3126.0,0.0,112.0,15.0,True,C,329,S,2
1767_03,Europa,False,TRAPPIST-1e,32.0,False,2973.0,3368.0,124.0,57.0,42.0,True,C,65,S,2
3133_01,Earth,False,PSO J318.5-22,31.0,False,0.0,140.0,394.0,0.0,0.0,False,G,513,P,2
4651_01,Europa,False,TRAPPIST-1e,33.0,False,0.0,7039.0,0.0,902.0,405.0,True,C,179,S,2
7914_03,Earth,False,TRAPPIST-1e,47.0,False,397.0,0.0,321.0,0.0,5.0,True,G,1278,P,2
6047_01,Earth,False,PSO J318.5-22,35.0,False,508.0,0.0,0.0,57.0,243.0,True,G,985,S,2
7525_01,Europa,False,TRAPPIST-1e,27.0,False,390.0,1377.0,0.0,2809.0,4914.0,False,C,279,S,2
3184_01,Europa,False,55 Cancri e,10.0,False,0.0,0.0,0.0,0.0,0.0,True,B,117,S,2
5441_01,Europa,True,55 Cancri e,24.0,False,0.0,0.0,0.0,0.0,0.0,True,B,207,S,2
4533_01,Europa,True,TRAPPIST-1e,37.0,False,0.0,0.0,0.0,0.0,0.0,True,B,149,P,2
2303_01,Mars,False,55 Cancri e,52.0,False,1377.0,0.0,32.0,22.0,0.0,True,F,468,P,2
2811_01,Earth,False,TRAPPIST-1e,44.0,False,0.0,0.0,0.0,0.0,871.0,False,F,537,S,2
2140_01,Earth,False,TRAPPIST-1e,18.0,False,0.0,0.0,698.0,0.0,0.0,True,F,424,P,2
0736_01,Earth,False,TRAPPIST-1e,23.0,False,0.0,0.0,484.0,188.0,0.0,False,F,156,P,2
8896_01,Mars,True,55 Cancri e,33.0,False,0.0,0.0,0.0,0.0,0.0,True,F,1722,S,2
2502_01,Earth,False,TRAPPIST-1e,24.0,False,873.0,12.0,1.0,0.0,3.0,False,G,404,S,2
5957_01,Europa,True,55 Cancri e,17.0,False,0.0,0.0,0.0,0.0,0.0,True,B,203,P,2
4562_01,Europa,True,TRAPPIST-1e,31.0,False,0.0,0.0,0.0,0.0,0.0,True,B,180,S,2
3417_01,,False,TRAPPIST-1e,28.0,False,0.0,1376.0,4.0,0.0,0.0,True,F,703,P,2
1579_01,Earth,False,55 Cancri e,26.0,False,333.0,1819.0,0.0,1.0,0.0,True,F,311,P,2
3036_01,Earth,False,PSO J318.5-22,57.0,False,506.0,0.0,1.0,178.0,0.0,False,F,634,P,2
2401_01,Earth,True,PSO J318.5-22,42.0,False,0.0,0.0,0.0,0.0,0.0,True,G,388,P,2
4446_03,Europa,True,55 Cancri e,59.0,False,0.0,0.0,0.0,0.0,0.0,True,B,175,S,2
3405_01,Earth,True,TRAPPIST-1e,38.0,False,0.0,0.0,0.0,0.0,0.0,False,G,546,S,2
8661_01,Earth,False,TRAPPIST-1e,19.0,False,886.0,0.0,0.0,1587.0,12.0,False,F,1675,S,2
1796_01,Europa,True,TRAPPIST-1e,26.0,,0.0,0.0,0.0,0.0,0.0,True,C,67,S,2
1366_01,Earth,True,55 Cancri e,40.0,False,0.0,,0.0,0.0,0.0,True,G,206,P,2
8328_01,Earth,True,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,False,G,1356,P,2
4822_01,Mars,True,55 Cancri e,0.0,False,0.0,0.0,0.0,0.0,0.0,True,F,981,P,2
8885_01,Mars,False,TRAPPIST-1e,29.0,False,876.0,1.0,54.0,125.0,0.0,False,D,269,S,2
9072_01,,True,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,0.0,0.0,True,F,1758,S,2
8186_02,Earth,True,PSO J318.5-22,0.0,False,0.0,0.0,0.0,0.0,0.0,True,G,1319,S,2
6249_01,Earth,False,TRAPPIST-1e,23.0,False,0.0,1.0,908.0,0.0,0.0,True,G,1008,P,2
